C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,AÑO,MES,DIRECCION,V_MS
10,L16N1,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,SO,1.86
10,L17,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,S,3.08
10,L17N1,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,S,2.26
10,L19,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,1.84
10,L19N1,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,2.22
10,L19N2,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,1.42
10,L20,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,2.58
10,L20N1,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,1.98
10,L21,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,S,3.12
10,L22,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,SO,0.7
10,L22N1,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,SO,2.08
10,L22N2,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,S,3.24
10,L23,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,3.34
10,L23N1,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,1.8
10,L23N2,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,2.32
10,L24,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,S,5.12
10,L24N1,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,S,4.5
10,L25,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SO,1.74
11,A01,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,S,2.9
11,A02,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,S,1.2
11,A03,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,S,1.7
11,A04,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,S,3.8
11,A05,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,NE,2.1
11,A05N1,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,E,1.3
11,A06,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,S,1.2
11,A07,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,S,1.2
11,A08,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,S,0.7
11,A09,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,SO,2.7
11,A10,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,SO,5.5
11,A11,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,CALMA,
11,A12,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,O,3.1
11,A13,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,1.7
11,A14,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,S,2.4
11,A15,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,3.2
11,A16,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,4.8
11,A17,1,CRUCERO 10,2009/12/05,2009,DICIEMBRE,SO,2.5
11,A18,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,4.2
11,A19,1,CRUCERO 10,2009/12/04,2009,DICIEMBRE,SO,0.2
11,A20,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,SE,1.8
11,A21,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,O,3
11,A22,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,O,4.5
11,A23,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,S,2.7
11,A24,1,CRUCERO 10,2009/12/10,2009,DICIEMBRE,SO,2.7
11,A25,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,CALMA,
11,A26,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,SO,1.6
11,A27,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,SO,2.6
11,A28,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,N,0.8
11,A29,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,CALMA,
11,A30,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,SE,5.3
11,A31,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SO,0.3
11,A32,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,CALMA,
11,A33,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,E,2.3
11,A34,1,CRUCERO 10,2009/12/06,2009,DICIEMBRE,NE,1.3
11,A35,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,SE,0.4
11,A36,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,S,3.2
11,A37,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,2.7
11,A38N1,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,3.1
11,A39,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,0.8
11,A40,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,1.7
11,A41,1,CRUCERO 10,2009/12/03,2009,DICIEMBRE,O,3.8
11,A42,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,0.5
11,A43,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,1.7
11,A44,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,0.7
11,A45,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,1.7
11,A46,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,1.5
11,A47,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SE,0.5
11,A48,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SO,3.8
11,A49,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,S,1.4
11,A50,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,N,1.5
11,A51,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,S,1.5
11,A52,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,N,0.8
11,A53,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,SE,1.5
11,A54,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,SE,1.9
11,A55,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,0.1
11,A56,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,1.3
11,A57,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,3.5
11,A58,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,1.8
11,A59,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,1.6
11,A60,1,CRUCERO 10,2009/12/17,2009,DICIEMBRE,SO,1.6
12,M04,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,SO,1.98
12,M05,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,SO,1.7
12,M06,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,S,1.34
12,M01N,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,S,1.34
12,M02N,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,S,1.24
12,M03N,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,S,1.19
12,M07,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,NO,1.41
12,M24N,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,NO,1.67
12,M08,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,NO,2.28
12,M25N,1,CRUCERO 10,2009/12/09,2009,DICIEMBRE,NO,1.38
12,M09,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,S,1.97
12,M10,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,S,2.01
12,M11,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,S,1.87
12,M12,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,NO,2.19
12,M13,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,NO,1.91
12,M14,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,NO,2.28
12,M15,1,CRUCERO 10,2009/12/08,2009,DICIEMBRE,NO,1.25
12,M16,1,CRUCERO 10,2009/12/07,2009,DICIEMBRE,SO,1.97
12,M17,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,NE,1.49
12,M18,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,NE,1.49
12,M19,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,NE,1.3
12,M20,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,NE,1.47
12,M21,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,N,1.25
12,M22,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,N,1.49
12,M23,1,CRUCERO 10,2009/12/11,2009,DICIEMBRE,N,1.66
12,M24,1,CRUCERO 10,2010/01/13,2010,ENERO,S,3.45
12,M25,1,CRUCERO 10,2010/01/13,2010,ENERO,O,2.51
12,M26,1,CRUCERO 10,2010/01/13,2010,ENERO,O,3.73
12,M27,1,CRUCERO 10,2010/01/13,2010,ENERO,NO,3.69
12,M28,1,CRUCERO 10,2010/01/13,2010,ENERO,NO,2.56
12,M29,1,CRUCERO 10,2010/01/13,2010,ENERO,NO,2.19
12,M30,1,CRUCERO 10,2010/01/13,2010,ENERO,NO,2.83
12,M31,1,CRUCERO 10,2010/01/13,2010,ENERO,NO,1.86
12,M32,1,CRUCERO 10,2010/01/13,2010,ENERO,S,0.05
12,M33,1,CRUCERO 10,2010/01/12,2010,ENERO,S,1.31
12,M34,1,CRUCERO 10,2010/01/12,2010,ENERO,S,5.06
12,M35,1,CRUCERO 10,2010/01/12,2010,ENERO,O,7.27
12,M36,1,CRUCERO 10,2010/01/07,2010,ENERO,O,1.23
12,M37,1,CRUCERO 10,2010/01/07,2010,ENERO,O,1.27
12,M38,1,CRUCERO 10,2010/01/08,2010,ENERO,NO,1.32
12,M39,1,CRUCERO 10,2010/01/08,2010,ENERO,NO,1.24
12,M40,1,CRUCERO 10,2009/12/19,2009,DICIEMBRE,NO,8.76
12,M41,1,CRUCERO 10,2009/12/19,2009,DICIEMBRE,N,4.95
12,M42,1,CRUCERO 10,2009/12/19,2009,DICIEMBRE,NO,1.95
12,M43,1,CRUCERO 10,2009/12/20,2009,DICIEMBRE,N,2.03
12,M44,1,CRUCERO 10,2009/12/20,2009,DICIEMBRE,NO,2.8
12,M45,1,CRUCERO 10,2009/12/20,2009,DICIEMBRE,NO,1.23
12,M46,1,CRUCERO 10,2009/12/21,2009,DICIEMBRE,NO,1.39
10,L01,1,CRUCERO 2,2009/02/11,2009,FEBRERO,S,0.98
10,L02,1,CRUCERO 2,2009/02/10,2009,FEBRERO,O,4.54
10,L02N1,1,CRUCERO 2,2009/02/10,2009,FEBRERO,O,3.68
10,L02N2,1,CRUCERO 2,2009/02/09,2009,FEBRERO,SO,2.76
10,L02N3,1,CRUCERO 2,2009/02/10,2009,FEBRERO,O,4.28
10,L02N4,1,CRUCERO 2,2009/02/09,2009,FEBRERO,SO,1.12
10,L03,1,CRUCERO 2,2009/02/14,2009,FEBRERO,O,2.02
10,L03N1,1,CRUCERO 2,2009/02/10,2009,FEBRERO,N,4.6
10,L04,1,CRUCERO 2,2009/02/08,2009,FEBRERO,S,0.22
10,L05,1,CRUCERO 2,2009/02/08,2009,FEBRERO,S,1.06
10,L06,1,CRUCERO 2,2009/02/08,2009,FEBRERO,S,0.44
10,L06N1,1,CRUCERO 2,2009/02/14,2009,FEBRERO,N,3.74
10,L07,1,CRUCERO 2,2009/01/29,2009,ENERO,N,1.39
10,L08,1,CRUCERO 2,2009/01/29,2009,ENERO,N,3.29
10,L09,1,CRUCERO 2,2009/01/29,2009,ENERO,N,2.7
10,L10,1,CRUCERO 2,2009/01/29,2009,ENERO,N,3.29
10,L10N1,1,CRUCERO 2,2009/01/28,2009,ENERO,S,1.08
10,L10N2,1,CRUCERO 2,2009/01/28,2009,ENERO,SE,1.2
10,L10N3,1,CRUCERO 2,2009/01/28,2009,ENERO,SE,0.92
10,L11,1,CRUCERO 2,2009/01/29,2009,ENERO,N,1.11
10,L12,1,CRUCERO 2,2009/01/28,2009,ENERO,S,0.09
10,L13,1,CRUCERO 2,2009/01/28,2009,ENERO,S,1.21
10,L14,1,CRUCERO 2,2009/01/28,2009,ENERO,S,0.56
10,L16,1,CRUCERO 2,2009/01/22,2009,ENERO,SO,2.26
10,L16N1,1,CRUCERO 2,2009/01/22,2009,ENERO,S,2.02
10,L17,1,CRUCERO 2,2009/01/21,2009,ENERO,SO,2.26
10,L17N1,1,CRUCERO 2,2009/01/21,2009,ENERO,SO,1.6
10,L19,1,CRUCERO 2,2009/01/22,2009,ENERO,S,2.06
10,L19N1,1,CRUCERO 2,2009/01/22,2009,ENERO,S,2.06
10,L19N2,1,CRUCERO 2,2009/01/24,2009,ENERO,N,2.44
10,L20,1,CRUCERO 2,2009/01/24,2009,ENERO,N,4.72
10,L20N1,1,CRUCERO 2,2009/01/22,2009,ENERO,S,1.82
10,L21,1,CRUCERO 2,2009/01/21,2009,ENERO,SO,1.6
10,L22,1,CRUCERO 2,2009/01/23,2009,ENERO,N,5.66
10,L22N1,1,CRUCERO 2,2009/01/23,2009,ENERO,N,4.08
10,L22N2,1,CRUCERO 2,2009/01/23,2009,ENERO,N,3
10,L23,1,CRUCERO 2,2009/01/24,2009,ENERO,NO,4.48
10,L23N1,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,4.82
10,L23N2,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,3.28
10,L24,1,CRUCERO 2,2009/01/24,2009,ENERO,N,3.18
10,L24N1,1,CRUCERO 2,2009/01/23,2009,ENERO,N,2.18
10,L25,1,CRUCERO 2,2009/01/21,2009,ENERO,SO,1.22
11,A01,1,CRUCERO 2,2009/02/08,2009,FEBRERO,N,2
11,A02,1,CRUCERO 2,2009/02/08,2009,FEBRERO,N,2.05
11,A03,1,CRUCERO 2,2009/02/08,2009,FEBRERO,N,3.3
11,A04,1,CRUCERO 2,2009/02/10,2009,FEBRERO,N,4.03
11,A05,1,CRUCERO 2,2009/02/10,2009,FEBRERO,N,2.5
11,A05N1,1,CRUCERO 2,2009/02/09,2009,FEBRERO,SO,4.68
11,A06,1,CRUCERO 2,2009/03/05,2009,MARZO,CALMA,
11,A07,1,CRUCERO 2,2009/03/05,2009,MARZO,CALMA,
11,A08,1,CRUCERO 2,2009/03/05,2009,MARZO,CALMA,
11,A09,1,CRUCERO 2,2009/03/06,2009,MARZO,CALMA,
11,A10,1,CRUCERO 2,2009/03/05,2009,MARZO,NO,1
11,A11,1,CRUCERO 2,2009/03/06,2009,MARZO,CALMA,
11,A12,1,CRUCERO 2,2009/03/06,2009,MARZO,NO,3.5
11,A13,1,CRUCERO 2,2009/03/04,2009,MARZO,NO,7
11,A14,1,CRUCERO 2,2009/03/04,2009,MARZO,NO,7.2
11,A15,1,CRUCERO 2,2009/03/04,2009,MARZO,CALMA,
11,A16,1,CRUCERO 2,2009/03/03,2009,MARZO,N,2.4
11,A17,1,CRUCERO 2,2009/03/04,2009,MARZO,CALMA,
11,A18,1,CRUCERO 2,2009/03/06,2009,MARZO,NO,4.3
11,A19,1,CRUCERO 2,2009/03/03,2009,MARZO,NE,4
11,A20,1,CRUCERO 2,2009/03/02,2009,MARZO,S,5
11,A21,1,CRUCERO 2,2009/03/02,2009,MARZO,SO,1.9
11,A22,1,CRUCERO 2,2009/03/02,2009,MARZO,SO,0.9
11,A23,1,CRUCERO 2,2009/03/02,2009,MARZO,S,1
11,A24,1,CRUCERO 2,2009/02/26,2009,FEBRERO,CALMA,
11,A25,1,CRUCERO 2,2009/02/26,2009,FEBRERO,CALMA,
11,A26,1,CRUCERO 2,2009/02/28,2009,FEBRERO,SO,3.1
11,A27,1,CRUCERO 2,2009/03/01,2009,MARZO,SO,3.8
11,A28,1,CRUCERO 2,2009/03/01,2009,MARZO,SO,4.1
11,A29,1,CRUCERO 2,2009/03/01,2009,MARZO,O,2
11,A30,1,CRUCERO 2,2009/03/02,2009,MARZO,S,
11,A31,1,CRUCERO 2,2009/03/02,2009,MARZO,S,0.5
11,A32,1,CRUCERO 2,2009/03/02,2009,MARZO,NO,0.7
11,A33,1,CRUCERO 2,2009/02/09,2009,FEBRERO,SO,3.7
11,A34,1,CRUCERO 2,2009/02/09,2009,FEBRERO,SO,2.35
11,A35,1,CRUCERO 2,2009/03/07,2009,MARZO,NO,2.2
11,A36,1,CRUCERO 2,2009/03/07,2009,MARZO,NO,1
11,A37,1,CRUCERO 2,2009/03/07,2009,MARZO,NE,1.1
11,A38N1,1,CRUCERO 2,,2009,MARZO,NO,0.5
11,A39,1,CRUCERO 2,2009/03/08,2009,MARZO,NO,0.4
11,A40,1,CRUCERO 2,2009/03/06,2009,MARZO,NO,1
11,A41,1,CRUCERO 2,2009/03/07,2009,MARZO,CALMA,
11,A42,1,CRUCERO 2,2009/03/01,2009,MARZO,SO,0.2
11,A43,1,CRUCERO 2,2009/02/27,2009,FEBRERO,NE,3.2
11,A44,1,CRUCERO 2,2009/02/27,2009,FEBRERO,NE,3
11,A45,1,CRUCERO 2,2009/02/27,2009,FEBRERO,NO,1
11,A46,1,CRUCERO 2,2009/02/27,2009,FEBRERO,NO,4.7
11,A47,1,CRUCERO 2,2009/02/27,2009,FEBRERO,NE,7.4
11,A48,1,CRUCERO 2,2009/02/27,2009,FEBRERO,SO,5.1
11,A49,1,CRUCERO 2,2009/02/27,2009,FEBRERO,SO,3.3
11,A50,1,CRUCERO 2,2009/03/01,2009,MARZO,CALMA,
11,A51,1,CRUCERO 2,2009/02/28,2009,FEBRERO,CALMA,
11,A52,1,CRUCERO 2,2009/03/01,2009,MARZO,SO,2.2
11,A53,1,CRUCERO 2,2009/02/28,2009,FEBRERO,SO,0.5
11,A54,1,CRUCERO 2,2009/02/26,2009,FEBRERO,SO,3.5
11,A55,1,CRUCERO 2,2009/01/30,2009,ENERO,O,0.1
11,A56,1,CRUCERO 2,2009/01/30,2009,ENERO,O,0.16
11,A57,1,CRUCERO 2,2009/01/28,2009,ENERO,N,1.29
11,A58,1,CRUCERO 2,2009/01/28,2009,ENERO,NO,1.11
11,A59,1,CRUCERO 2,2009/01/28,2009,ENERO,NO,1.37
11,A60,1,CRUCERO 2,2009/01/30,2009,ENERO,O,0.22
12,M04,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NE,1.44
12,M05,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NE,0.64
12,M06,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NO,2.41
12,M01N,1,CRUCERO 2,2009/02/02,2009,FEBRERO,NO,3.84
12,M02N,1,CRUCERO 2,2009/02/02,2009,FEBRERO,NO,1.2
12,M03N,1,CRUCERO 2,2009/02/02,2009,FEBRERO,NO,5.48
12,M07,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NE,5.09
12,M24N,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NO,1.46
12,M08,1,CRUCERO 2,2009/02/01,2009,FEBRERO,NO,3.39
12,M25N,1,CRUCERO 2,2009/01/31,2009,ENERO,NE,6.59
12,M09,1,CRUCERO 2,2009/01/31,2009,ENERO,NE,0.37
12,M10,1,CRUCERO 2,2009/01/31,2009,ENERO,NE,1.66
12,M11,1,CRUCERO 2,2009/01/31,2009,ENERO,NO,0.71
12,M12,1,CRUCERO 2,2009/01/31,2009,ENERO,N,7.26
12,M13,1,CRUCERO 2,2009/01/31,2009,ENERO,NO,1.26
12,M14,1,CRUCERO 2,2009/01/30,2009,ENERO,NO,1.59
12,M15,1,CRUCERO 2,2009/01/30,2009,ENERO,NO,2.75
12,M16,1,CRUCERO 2,2009/01/30,2009,ENERO,NO,4.31
12,M17,1,CRUCERO 2,2009/02/03,2009,FEBRERO,E,1.26
12,M18,1,CRUCERO 2,2009/02/03,2009,FEBRERO,E,1.67
12,M19,1,CRUCERO 2,2009/02/03,2009,FEBRERO,E,0.76
12,M20,1,CRUCERO 2,2009/02/03,2009,FEBRERO,E,1.34
12,M21,1,CRUCERO 2,2009/02/03,2009,FEBRERO,NO,3.05
12,M22,1,CRUCERO 2,2009/02/03,2009,FEBRERO,NO,3.24
12,M23,1,CRUCERO 2,2009/02/04,2009,FEBRERO,NO,1.06
12,M24,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,3.64
12,M25,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,2.95
12,M26,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,3.16
12,M27,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,3.04
12,M28,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,2.12
12,M29,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,2.14
12,M30,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,0.18
12,M31,1,CRUCERO 2,2009/01/23,2009,ENERO,NO,1.09
12,M32,1,CRUCERO 2,2009/01/24,2009,ENERO,NO,4.01
12,M33,1,CRUCERO 2,2009/01/22,2009,ENERO,NO,1.63
12,M34,1,CRUCERO 2,2009/01/22,2009,ENERO,NO,2.76
12,M35,1,CRUCERO 2,2009/01/22,2009,ENERO,N,3.02
12,M36,1,CRUCERO 2,2009/03/02,2009,MARZO,NO,3.63
12,M37,1,CRUCERO 2,2009/03/02,2009,MARZO,NO,3.34
12,M38,1,CRUCERO 2,2009/03/03,2009,MARZO,NO,3.14
12,M39,1,CRUCERO 2,2009/03/03,2009,MARZO,SO,3.29
12,M40,1,CRUCERO 2,2009/02/07,2009,FEBRERO,NO,2.41
12,M41,1,CRUCERO 2,2009/02/07,2009,FEBRERO,SO,2.14
12,M42,1,CRUCERO 2,2009/02/08,2009,FEBRERO,E,5.54
12,M43,1,CRUCERO 2,2009/02/08,2009,FEBRERO,S,0.25
12,M44,1,CRUCERO 2,2009/02/08,2009,FEBRERO,S,1.94
12,M45,1,CRUCERO 2,2009/02/08,2009,FEBRERO,NO,1.41
12,M46,1,CRUCERO 2,2009/02/08,2009,FEBRERO,NO,1.67
10,L01,1,CRUCERO 3,2009/03/25,2009,MARZO,O,1.62
10,L02,1,CRUCERO 3,2009/03/24,2009,MARZO,SO,3
10,L02N1,1,CRUCERO 3,2009/03/24,2009,MARZO,S,0
10,L02N2,1,CRUCERO 3,2009/03/23,2009,MARZO,SO,1.22
10,L02N3,1,CRUCERO 3,2009/03/24,2009,MARZO,SO,1.18
10,L02N4,1,CRUCERO 3,2009/03/23,2009,MARZO,SO,1.32
10,L03,1,CRUCERO 3,2009/04/02,2009,MARZO,N,2.14
10,L03N1,1,CRUCERO 3,2009/03/24,2009,MARZO,SO,2.1
10,L04,1,CRUCERO 3,2009/03/25,2009,MARZO,SO,1.98
10,L05,1,CRUCERO 3,2009/04/01,2009,ABRIL,N,2.44
10,L06,1,CRUCERO 3,2009/04/01,2009,ABRIL,N,2.98
10,L06N1,1,CRUCERO 3,2009/04/02,2009,ABRIL,N,3.14
10,L07,1,CRUCERO 3,2009/03/20,2009,MARZO,SE,4.68
10,L08,1,CRUCERO 3,2009/03/20,2009,MARZO,SE,0.66
10,L09,1,CRUCERO 3,2009/03/19,2009,MARZO,N,2
10,L10,1,CRUCERO 3,2009/03/19,2009,MARZO,N,0.34
10,L10N1,1,CRUCERO 3,2009/03/18,2009,MARZO,SE,4.38
10,L10N2,1,CRUCERO 3,2009/03/19,2009,MARZO,N,7.32
10,L10N3,1,CRUCERO 3,2009/03/19,2009,MARZO,N,1.5
10,L11,1,CRUCERO 3,2009/03/20,2009,MARZO,SE,3.62
10,L12,1,CRUCERO 3,2009/03/18,2009,MARZO,SE,2.92
10,L13,1,CRUCERO 3,2009/03/18,2009,MARZO,SE,0.7
10,L14,1,CRUCERO 3,2009/03/19,2009,MARZO,N,3.88
10,L16,1,CRUCERO 3,2009/03/12,2009,MARZO,SO,2
10,L16N1,1,CRUCERO 3,2009/03/12,2009,MARZO,SO,0.68
10,L17,1,CRUCERO 3,2009/03/11,2009,MARZO,SO,2.72
10,L17N1,1,CRUCERO 3,2009/03/11,2009,MARZO,SO,0.68
10,L19,1,CRUCERO 3,2009/03/12,2009,MARZO,S,2.1
10,L19N1,1,CRUCERO 3,2009/03/12,2009,MARZO,NE,0.76
10,L19N2,1,CRUCERO 3,2009/03/14,2009,MARZO,SO,1.64
10,L20,1,CRUCERO 3,2009/03/14,2009,MARZO,SO,0.76
10,L20N1,1,CRUCERO 3,2009/03/12,2009,MARZO,NE,2.12
10,L21,1,CRUCERO 3,2009/03/11,2009,MARZO,SO,2.3
10,L22,1,CRUCERO 3,2009/03/13,2009,MARZO,SE,1.8
10,L22N1,1,CRUCERO 3,2009/03/13,2009,MARZO,SE,2.14
10,L22N2,1,CRUCERO 3,2009/03/13,2009,MARZO,N,2.38
10,L23,1,CRUCERO 3,2009/03/14,2009,MARZO,SO,2.3
10,L23N1,1,CRUCERO 3,2009/03/13,2009,MARZO,NE,2.96
10,L23N2,1,CRUCERO 3,2009/03/13,2009,MARZO,NE,3.26
10,L24,1,CRUCERO 3,2009/03/14,2009,MARZO,SO,1.92
10,L24N1,1,CRUCERO 3,2009/03/13,2009,MARZO,SE,1.36
10,L25,1,CRUCERO 3,2009/03/11,2009,MARZO,SO,2.04
11,A01,1,CRUCERO 3,2009/03/21,2009,MARZO,NO,0.8
11,A02,1,CRUCERO 3,2009/03/21,2009,MARZO,NO,2.8
11,A03,1,CRUCERO 3,2009/03/21,2009,MARZO,NO,0.7
11,A04,1,CRUCERO 3,2009/03/21,2009,MARZO,NO,1.3
11,A05,1,CRUCERO 3,2009/03/20,2009,MARZO,SO,1.3
11,A05N1,1,CRUCERO 3,2009/03/20,2009,MARZO,NO,0.8
11,A06,1,CRUCERO 3,2009/03/30,2009,MARZO,E,2.1
11,A07,1,CRUCERO 3,2009/03/30,2009,MARZO,E,2
11,A08,1,CRUCERO 3,2009/03/30,2009,MARZO,E,1.1
11,A09,1,CRUCERO 3,2009/03/31,2009,MARZO,S,2.1
11,A10,1,CRUCERO 3,2009/03/30,2009,MARZO,E,1.2
11,A11,1,CRUCERO 3,2009/03/31,2009,MARZO,SE,1.8
11,A12,1,CRUCERO 3,2009/03/29,2009,MARZO,O,5.1
11,A13,1,CRUCERO 3,2009/03/29,2009,MARZO,NO,4.8
11,A14,1,CRUCERO 3,2009/03/29,2009,MARZO,NO,5.8
11,A15,1,CRUCERO 3,2009/03/29,2009,MARZO,N,3.1
11,A16,1,CRUCERO 3,2009/03/29,2009,MARZO,N,5.8
11,A17,1,CRUCERO 3,2009/03/29,2009,MARZO,N,4.5
11,A18,1,CRUCERO 3,2009/03/31,2009,MARZO,S,0.5
11,A19,1,CRUCERO 3,2009/03/27,2009,MARZO,N,3.8
11,A20,1,CRUCERO 3,2009/03/26,2009,MARZO,O,4.1
11,A21,1,CRUCERO 3,2009/03/26,2009,MARZO,O,1.3
11,A22,1,CRUCERO 3,2009/03/26,2009,MARZO,O,1.6
11,A23,1,CRUCERO 3,2009/03/26,2009,MARZO,O,2.4
11,A24,1,CRUCERO 3,2009/04/02,2009,MARZO,O,3.1
11,A25,1,CRUCERO 3,2009/03/25,2009,MARZO,O,2.1
11,A26,1,CRUCERO 3,2009/03/24,2009,MARZO,CALMA,
11,A27,1,CRUCERO 3,2009/03/24,2009,MARZO,N,2.5
11,A28,1,CRUCERO 3,2009/03/25,2009,MARZO,O,3.7
11,A29,1,CRUCERO 3,2009/03/24,2009,MARZO,N,4.9
11,A30,1,CRUCERO 3,2009/03/26,2009,MARZO,O,0.5
11,A31,1,CRUCERO 3,2009/03/26,2009,MARZO,O,4.2
11,A32,1,CRUCERO 3,2009/03/25,2009,MARZO,O,4.2
11,A33,1,CRUCERO 3,2009/03/20,2009,MARZO,NO,2.2
