C_REGION,ESTACIONID,PROGRAMA,CRUCERO,FCH_CRUC,AÑO,MES,RECURSO,VDM,COD_VDM
12,M26,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,-,NEGATIVO
12,M27,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,+,POSITIVO
12,M28,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,-,NEGATIVO
12,M29,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,+,POSITIVO
12,M30,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,+,POSITIVO
12,M31,1,CRUCERO 1,2009/01/23,2009,ENERO,Chorito,+,POSITIVO
12,M32,1,CRUCERO 1,2009/01/24,2009,ENERO,Chorito,+,POSITIVO
12,M33,1,CRUCERO 1,2009/01/22,2009,ENERO,Chorito,+,POSITIVO
12,M34,1,CRUCERO 1,2009/01/22,2009,ENERO,Chorito,+,POSITIVO
12,M35,1,CRUCERO 1,2009/01/22,2009,ENERO,Chorito,-,NEGATIVO
12,M36,1,CRUCERO 1,2009/03/02,2009,MARZO,Chorito,-,NEGATIVO
12,M37,1,CRUCERO 1,2009/03/02,2009,MARZO,Chorito,-,NEGATIVO
12,M38,1,CRUCERO 1,2009/03/03,2009,MARZO,Chorito,+,POSITIVO
12,M39,1,CRUCERO 1,2009/03/03,2009,MARZO,Chorito,+,POSITIVO
12,M40,1,CRUCERO 1,2009/02/07,2009,FEBRERO,Chorito,+,POSITIVO
12,M41,1,CRUCERO 1,2009/02/07,2009,FEBRERO,Chorito,+,POSITIVO
12,M42,1,CRUCERO 1,2009/02/08,2009,FEBRERO,Chorito,+,POSITIVO
12,M43,1,CRUCERO 1,2009/02/08,2009,FEBRERO,Chorito,-,NEGATIVO
12,M44,1,CRUCERO 1,2009/02/08,2009,FEBRERO,Chorito,-,NEGATIVO
12,M45,1,CRUCERO 1,2009/02/08,2009,FEBRERO,Chorito,-,NEGATIVO
12,M46,1,CRUCERO 1,2009/02/08,2009,FEBRERO,Chorito,+,POSITIVO
10,L01,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,-,NEGATIVO
10,L02,1,CRUCERO 1,2009/03/24,2009,MARZO,Chorito,-,NEGATIVO
10,L02N1,1,CRUCERO 1,2009/03/24,2009,MARZO,Chorito,-,NEGATIVO
10,L02N2,1,CRUCERO 1,2009/03/23,2009,MARZO,Chorito,-,NEGATIVO
10,L02N3,1,CRUCERO 1,2009/03/24,2009,MARZO,Chorito,+,POSITIVO
10,L02N4,1,CRUCERO 1,2009/03/23,2009,MARZO,Chorito,+,POSITIVO
10,L03,1,CRUCERO 1,2009/04/02,2009,ABRIL,Chorito,-,NEGATIVO
10,L03N1,1,CRUCERO 1,2009/03/24,2009,MARZO,Chorito,-,NEGATIVO
10,L04,1,CRUCERO 1,2009/03/25,2009,MARZO,Chorito,-,NEGATIVO
10,L05,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,-,NEGATIVO
10,L06,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,-,NEGATIVO
10,L06N1,1,CRUCERO 1,2009/04/02,2009,ABRIL,Cholga,-,NEGATIVO
10,L07,1,CRUCERO 1,2009/03/20,2009,MARZO,Cholga,+,POSITIVO
10,L08,1,CRUCERO 1,2009/03/20,2009,MARZO,Cholga,+,POSITIVO
10,L09,1,CRUCERO 1,2009/03/19,2009,MARZO,Almeja,+,POSITIVO
10,L10,1,CRUCERO 1,2009/03/19,2009,MARZO,Cholga,+,POSITIVO
10,L10N1,1,CRUCERO 1,2009/03/18,2009,MARZO,#N/A,#N/A,#N/A
10,L10N2,1,CRUCERO 1,2009/03/19,2009,MARZO,Almeja,-,NEGATIVO
10,L10N3,1,CRUCERO 1,2009/03/19,2009,MARZO,Almeja,+,POSITIVO
10,L11,1,CRUCERO 1,2009/03/20,2009,MARZO,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 1,2009/03/18,2009,MARZO,Almeja,+,POSITIVO
10,L13,1,CRUCERO 1,2009/03/18,2009,MARZO,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 1,2009/03/19,2009,MARZO,Almeja,-,NEGATIVO
10,L16,1,CRUCERO 1,2009/03/12,2009,MARZO,Almeja,-,NEGATIVO
10,L16N1,1,CRUCERO 1,2009/03/12,2009,MARZO,Almeja,-,NEGATIVO
10,L17,1,CRUCERO 1,2009/03/11,2009,MARZO,Cholga,-,NEGATIVO
10,L17N1,1,CRUCERO 1,2009/03/11,2009,MARZO,Cholga,-,NEGATIVO
10,L19,1,CRUCERO 1,2009/03/12,2009,MARZO,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 1,2009/03/12,2009,MARZO,Almeja,-,NEGATIVO
10,L19N2,1,CRUCERO 1,2009/03/14,2009,MARZO,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 1,2009/03/14,2009,MARZO,Almeja,-,NEGATIVO
10,L20N1,1,CRUCERO 1,2009/03/12,2009,MARZO,Almeja,-,NEGATIVO
10,L21,1,CRUCERO 1,2009/03/11,2009,MARZO,#N/A,#N/A,#N/A
10,L22,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L22N1,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L22N2,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L23,1,CRUCERO 1,2009/03/14,2009,MARZO,Almeja,-,NEGATIVO
10,L23N1,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L23N2,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L24,1,CRUCERO 1,2009/03/14,2009,MARZO,Almeja,-,NEGATIVO
10,L24N1,1,CRUCERO 1,2009/03/13,2009,MARZO,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 1,2009/03/11,2009,MARZO,Almeja,-,NEGATIVO
11,A01,1,CRUCERO 1,2009/03/21,2009,MARZO,Almeja,+,POSITIVO
11,A02,1,CRUCERO 1,2009/03/21,2009,MARZO,Cholga,+,POSITIVO
11,A03,1,CRUCERO 1,2009/03/21,2009,MARZO,Almeja,+,POSITIVO
11,A04,1,CRUCERO 1,2009/03/21,2009,MARZO,Cholga,+,POSITIVO
11,A05,1,CRUCERO 1,2009/03/20,2009,MARZO,Cholga,+,POSITIVO
11,A05N1,1,CRUCERO 1,2009/03/20,2009,MARZO,Almeja,+,POSITIVO
11,A06,1,CRUCERO 1,2009/03/30,2009,MARZO,Cholga,-,NEGATIVO
11,A07,1,CRUCERO 1,2009/03/30,2009,MARZO,Cholga,-,NEGATIVO
11,A08,1,CRUCERO 1,2009/03/30,2009,MARZO,Cholga,-,NEGATIVO
11,A09,1,CRUCERO 1,2009/03/31,2009,MARZO,Chorito,-,NEGATIVO
11,A10,1,CRUCERO 1,2009/03/30,2009,MARZO,Cholga,+,POSITIVO
11,A11,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,+,POSITIVO
11,A12,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A13,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A14,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A15,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A16,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A17,1,CRUCERO 1,2009/03/29,2009,MARZO,Cholga,+,POSITIVO
11,A18,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,+,POSITIVO
11,A19,1,CRUCERO 1,2009/03/27,2009,MARZO,Cholga,+,POSITIVO
11,A20,1,CRUCERO 1,2009/03/26,2009,MARZO,Cholga,+,POSITIVO
11,A21,1,CRUCERO 1,2009/03/26,2009,MARZO,Cholga,+,POSITIVO
11,A22,1,CRUCERO 1,2009/03/26,2009,MARZO,Cholga,+,POSITIVO
11,A23,1,CRUCERO 1,2009/03/26,2009,MARZO,Cholga,+,POSITIVO
11,A24,1,CRUCERO 1,2009/04/02,2009,ABRIL,Cholga,+,POSITIVO
11,A25,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A26,1,CRUCERO 1,2009/03/24,2009,MARZO,Chorito,+,POSITIVO
11,A27,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,+,POSITIVO
11,A28,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A29,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,+,POSITIVO
11,A30,1,CRUCERO 1,2009/03/26,2009,MARZO,Cholga,+,POSITIVO
11,A31,1,CRUCERO 1,2009/03/26,2009,MARZO,Chorito,+,POSITIVO
11,A32,1,CRUCERO 1,2009/03/25,2009,MARZO,Chorito,+,POSITIVO
11,A33,1,CRUCERO 1,2009/03/20,2009,MARZO,Cholga,+,POSITIVO
11,A34,1,CRUCERO 1,2009/03/20,2009,MARZO,Cholga,+,POSITIVO
11,A35,1,CRUCERO 1,2009/04/01,2009,ABRIL,Chorito,+,POSITIVO
11,A36,1,CRUCERO 1,2009/03/31,2009,MARZO,Chorito,+,POSITIVO
11,A37,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,+,POSITIVO
11,A38N1,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,+,POSITIVO
11,A39,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,+,POSITIVO
11,A40,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,+,POSITIVO
11,A41,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,+,POSITIVO
11,A42,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A43,1,CRUCERO 1,2009/03/22,2009,MARZO,Almeja,-,NEGATIVO
11,A44,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,+,POSITIVO
11,A45,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A46,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A47,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
11,A48,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
11,A49,1,CRUCERO 1,2009/03/23,2009,MARZO,Chorito,+,POSITIVO
11,A50,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A51,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
11,A52,1,CRUCERO 1,2009/03/25,2009,MARZO,Cholga,+,POSITIVO
11,A53,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,+,POSITIVO
11,A54,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,+,POSITIVO
11,A55,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,-,NEGATIVO
12,A56,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,+,POSITIVO
12,A57,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,-,NEGATIVO
12,A58,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,+,POSITIVO
12,A59,1,CRUCERO 1,2009/03/31,2009,MARZO,Cholga,-,NEGATIVO
12,A60,1,CRUCERO 1,2009/04/01,2009,ABRIL,Cholga,-,NEGATIVO
12,M04,1,CRUCERO 1,2009/03/21,2009,MARZO,Cholga,-,NEGATIVO
12,M05,1,CRUCERO 1,2009/03/21,2009,MARZO,Cholga,-,NEGATIVO
12,M06,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M01N,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M02N,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M03N,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M07,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M24N,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M08,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,+,POSITIVO
12,M25N,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M09,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,+,POSITIVO
12,M10,1,CRUCERO 1,2009/03/22,2009,MARZO,Cholga,-,NEGATIVO
12,M11,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
12,M12,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
12,M13,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,-,NEGATIVO
12,M14,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,+,POSITIVO
12,M15,1,CRUCERO 1,2009/03/23,2009,MARZO,Cholga,-,NEGATIVO
12,M16,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M17,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M18,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,+,POSITIVO
12,M19,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M20,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M21,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M22,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M23,1,CRUCERO 1,2009/03/24,2009,MARZO,Cholga,-,NEGATIVO
12,M24,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M25,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M26,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M27,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M28,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M29,1,CRUCERO 1,2009/03/16,2009,MARZO,Chorito,-,NEGATIVO
12,M30,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M31,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M32,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M33,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M34,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M35,1,CRUCERO 1,2009/03/15,2009,MARZO,Chorito,-,NEGATIVO
12,M36,1,CRUCERO 1,2009/03/31,2009,MARZO,Chorito,+,POSITIVO
12,M37,1,CRUCERO 1,2009/03/31,2009,MARZO,Chorito,+,POSITIVO
12,M38,1,CRUCERO 1,2009/03/31,2009,MARZO,Chorito,+,POSITIVO
12,M39,1,CRUCERO 1,2009/04/01,2009,ABRIL,Chorito,+,POSITIVO
12,M40,1,CRUCERO 1,2009/03/21,2009,MARZO,Chorito,-,NEGATIVO
12,M41,1,CRUCERO 1,2009/03/21,2009,MARZO,Chorito,+,POSITIVO
12,M42,1,CRUCERO 1,2009/03/21,2009,MARZO,Chorito,+,POSITIVO
12,M43,1,CRUCERO 1,2009/03/22,2009,MARZO,Chorito,-,NEGATIVO
12,M44,1,CRUCERO 1,2009/03/22,2009,MARZO,Chorito,-,NEGATIVO
12,M45,1,CRUCERO 1,2009/03/22,2009,MARZO,Chorito,+,POSITIVO
12,M46,1,CRUCERO 1,2009/03/22,2009,MARZO,Chorito,+,POSITIVO
10,L01,1,CRUCERO 1,2009/05/11,2009,MAYO,Cholga,-,NEGATIVO
10,L02,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,-,NEGATIVO
10,L02N1,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,-,NEGATIVO
10,L02N2,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,-,NEGATIVO
10,L02N3,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,+,POSITIVO
10,L02N4,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,+,POSITIVO
10,L03,1,CRUCERO 1,2009/05/13,2009,MAYO,Chorito,+,POSITIVO
10,L03N1,1,CRUCERO 1,2009/05/07,2009,MAYO,Chorito,+,POSITIVO
10,L04,1,CRUCERO 1,2009/05/11,2009,MAYO,Chorito,-,NEGATIVO
10,L05,1,CRUCERO 1,2009/05/12,2009,MAYO,Cholga,-,NEGATIVO
10,L06,1,CRUCERO 1,2009/05/12,2009,MAYO,Cholga,+,POSITIVO
10,L06N1,1,CRUCERO 1,2009/05/13,2009,MAYO,Cholga,-,NEGATIVO
10,L07,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,-,NEGATIVO
10,L08,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,-,NEGATIVO
10,L09,1,CRUCERO 1,2009/04/30,2009,ABRIL,Almeja,-,NEGATIVO
10,L10,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,-,NEGATIVO
10,L10N1,1,CRUCERO 1,2009/04/29,2009,ABRIL,#N/A,#N/A,#N/A
10,L10N2,1,CRUCERO 1,2009/04/29,2009,ABRIL,Almeja,#N/A,#N/A
10,L10N3,1,CRUCERO 1,2009/04/29,2009,ABRIL,Almeja,+,POSITIVO
10,L11,1,CRUCERO 1,2009/04/30,2009,ABRIL,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 1,2009/04/28,2009,ABRIL,Almeja,-,NEGATIVO
10,L13,1,CRUCERO 1,2009/04/29,2009,ABRIL,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 1,2009/04/29,2009,ABRIL,Almeja,-,NEGATIVO
10,L16,1,CRUCERO 1,2009/04/15,2009,ABRIL,Almeja,-,NEGATIVO
10,L16N1,1,CRUCERO 1,2009/04/15,2009,ABRIL,Almeja,+,POSITIVO
10,L17,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,-,NEGATIVO
10,L17N1,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,-,NEGATIVO
10,L19,1,CRUCERO 1,2009/04/15,2009,ABRIL,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 1,2009/04/15,2009,ABRIL,Almeja,#N/A,#N/A
10,L19N2,1,CRUCERO 1,2009/04/17,2009,ABRIL,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 1,2009/04/17,2009,ABRIL,Almeja,-,NEGATIVO
10,L20N1,1,CRUCERO 1,2009/04/15,2009,ABRIL,Almeja,-,NEGATIVO
10,L21,1,CRUCERO 1,2009/04/14,2009,ABRIL,#N/A,#N/A,#N/A
10,L22,1,CRUCERO 1,2009/04/14,2009,ABRIL,Almeja,-,NEGATIVO
10,L22N1,1,CRUCERO 1,2009/04/16,2009,ABRIL,Almeja,+,POSITIVO
10,L22N2,1,CRUCERO 1,2009/04/16,2009,ABRIL,Almeja,-,NEGATIVO
10,L23,1,CRUCERO 1,2009/04/17,2009,ABRIL,Almeja,-,NEGATIVO
10,L23N1,1,CRUCERO 1,2009/04/16,2009,ABRIL,Almeja,-,NEGATIVO
10,L23N2,1,CRUCERO 1,2009/04/16,2009,ABRIL,Almeja,-,NEGATIVO
10,L24,1,CRUCERO 1,2009/04/17,2009,ABRIL,Almeja,-,NEGATIVO
10,L24N1,1,CRUCERO 1,2009/04/16,2009,ABRIL,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 1,2009/04/14,2009,ABRIL,Almeja,-,NEGATIVO
11,A01,1,CRUCERO 1,2009/04/29,2009,ABRIL,Almeja,-,NEGATIVO
11,A02,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,+,POSITIVO
11,A03,1,CRUCERO 1,2009/04/30,2009,ABRIL,Almeja,+,POSITIVO
11,A04,1,CRUCERO 1,2009/05/03,2009,MAYO,Cholga,+,POSITIVO
11,A05,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,+,POSITIVO
11,A05N1,1,CRUCERO 1,2009/05/01,2009,MAYO,Almeja,+,POSITIVO
11,A06,1,CRUCERO 1,2009/04/19,2009,ABRIL,Cholga,-,NEGATIVO
11,A07,1,CRUCERO 1,2009/04/19,2009,ABRIL,Cholga,-,NEGATIVO
11,A08,1,CRUCERO 1,2009/04/19,2009,ABRIL,Cholga,-,NEGATIVO
11,A09,1,CRUCERO 1,2009/04/19,2009,ABRIL,Chorito,+,POSITIVO
11,A10,1,CRUCERO 1,2009/04/19,2009,ABRIL,Cholga,-,NEGATIVO
11,A11,1,CRUCERO 1,2009/04/19,2009,ABRIL,Cholga,+,POSITIVO
11,A12,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A13,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A14,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A15,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A16,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A17,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A18,1,CRUCERO 1,2009/04/20,2009,ABRIL,Cholga,+,POSITIVO
11,A19,1,CRUCERO 1,2009/04/18,2009,ABRIL,Cholga,+,POSITIVO
11,A20,1,CRUCERO 1,2009/04/17,2009,ABRIL,Cholga,+,POSITIVO
11,A21,1,CRUCERO 1,2009/04/17,2009,ABRIL,Cholga,+,POSITIVO
11,A22,1,CRUCERO 1,2009/04/12,2009,ABRIL,Cholga,+,POSITIVO
11,A23,1,CRUCERO 1,2009/04/17,2009,ABRIL,Cholga,+,POSITIVO
11,A24,1,CRUCERO 1,2009/04/22,2009,ABRIL,Cholga,+,POSITIVO
11,A25,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A26,1,CRUCERO 1,2009/04/15,2009,ABRIL,Chorito,+,POSITIVO
11,A27,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A28,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A29,1,CRUCERO 1,2009/04/15,2009,ABRIL,Cholga,+,POSITIVO
11,A30,1,CRUCERO 1,2009/04/17,2009,ABRIL,Cholga,+,POSITIVO
11,A31,1,CRUCERO 1,2009/04/17,2009,ABRIL,Chorito,+,POSITIVO
11,A32,1,CRUCERO 1,2009/04/17,2009,ABRIL,Chorito,+,POSITIVO
11,A33,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,+,POSITIVO
11,A34,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,+,POSITIVO
11,A35,1,CRUCERO 1,2009/04/20,2009,ABRIL,Chorito,+,POSITIVO
11,A36,1,CRUCERO 1,2009/04/20,2009,ABRIL,Chorito,+,POSITIVO
11,A37,1,CRUCERO 1,2009/04/21,2009,ABRIL,Cholga,+,POSITIVO
11,A38N1,1,CRUCERO 1,2009/04/21,2009,ABRIL,Cholga,+,POSITIVO
11,A39,1,CRUCERO 1,2009/04/21,2009,ABRIL,Cholga,+,POSITIVO
11,A40,1,CRUCERO 1,2009/04/21,2009,ABRIL,Cholga,+,POSITIVO
11,A41,1,CRUCERO 1,2009/04/21,2009,ABRIL,Cholga,+,POSITIVO
11,A42,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A43,1,CRUCERO 1,2009/04/14,2009,ABRIL,Almeja,+,POSITIVO
11,A44,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,+,POSITIVO
11,A45,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,+,POSITIVO
11,A46,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,+,POSITIVO
11,A47,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,+,POSITIVO
11,A48,1,CRUCERO 1,2009/04/14,2009,ABRIL,Cholga,+,POSITIVO
11,A49,1,CRUCERO 1,2009/04/14,2009,ABRIL,Chorito,+,POSITIVO
11,A50,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A51,1,CRUCERO 1,2009/04/15,2009,ABRIL,Cholga,+,POSITIVO
11,A52,1,CRUCERO 1,2009/04/16,2009,ABRIL,Cholga,+,POSITIVO
11,A53,1,CRUCERO 1,2009/04/15,2009,ABRIL,Cholga,+,POSITIVO
11,A54,1,CRUCERO 1,2009/04/15,2009,ABRIL,Cholga,+,POSITIVO
11,A55,1,CRUCERO 1,2009/05/10,2009,MAYO,Cholga,-,NEGATIVO
12,A56,1,CRUCERO 1,2009/05/10,2009,MAYO,Cholga,-,NEGATIVO
12,A57,1,CRUCERO 1,2009/05/09,2009,MAYO,Cholga,-,NEGATIVO
12,A58,1,CRUCERO 1,2009/05/09,2009,MAYO,Cholga,-,NEGATIVO
12,A59,1,CRUCERO 1,2009/05/09,2009,MAYO,Cholga,-,NEGATIVO
12,A60,1,CRUCERO 1,2009/05/10,2009,MAYO,Cholga,-,NEGATIVO
12,M04,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M05,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M06,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M01N,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M02N,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M03N,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M07,1,CRUCERO 1,2009/05/01,2009,MAYO,Cholga,-,NEGATIVO
12,M24N,1,CRUCERO 1,2008/05/02,2009,MAYO,Cholga,-,NEGATIVO
12,M08,1,CRUCERO 1,2009/05/02,2009,MAYO,Cholga,-,NEGATIVO
12,M25N,1,CRUCERO 1,2009/05/02,2009,MAYO,Cholga,-,NEGATIVO
12,M09,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,-,NEGATIVO
12,M10,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,-,NEGATIVO
12,M11,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,+,POSITIVO
12,M12,1,CRUCERO 1,2009/04/30,2009,ABRIL,Cholga,-,NEGATIVO
12,M13,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,-,NEGATIVO
12,M14,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,-,NEGATIVO
12,M15,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,-,NEGATIVO
12,M16,1,CRUCERO 1,2009/04/29,2009,ABRIL,Cholga,-,NEGATIVO
12,M17,1,CRUCERO 1,2009/05/03,2009,MAYO,Cholga,-,NEGATIVO
12,M18,1,CRUCERO 1,2009/05/03,2009,MAYO,Cholga,+,POSITIVO
12,M19,1,CRUCERO 1,2009/04/23,2009,ABRIL,Cholga,+,POSITIVO
12,M20,1,CRUCERO 1,2009/04/23,2009,ABRIL,Cholga,-,NEGATIVO
12,M21,1,CRUCERO 1,2009/04/24,2009,ABRIL,Cholga,+,POSITIVO
12,M22,1,CRUCERO 1,2009/04/24,2009,ABRIL,Cholga,+,POSITIVO
12,M23,1,CRUCERO 1,2009/04/24,2009,ABRIL,Cholga,-,NEGATIVO
12,M24,1,CRUCERO 1,2009/04/24,2009,ABRIL,Chorito,+,POSITIVO
