C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,ANNO,MES,ARALEXCATE,ARALEXOSTE,ARALEXTAMA,ARDINOACUM,ARDINOACUT,ARPROTRETI,ARPSEUAUST,ARPSEUPSEU
11,A05,3,CRUCERO 15,2013-10-05,2013,OCTUBRE,0,0,0,1,1,0,5,4
11,A11N1,3,CRUCERO 15,2013-10-05,2013,OCTUBRE,0,0,0,1,0,0,3,3
11,A34,3,CRUCERO 15,2013-10-05,2013,OCTUBRE,2,1,0,0,0,0,5,4
11,A06,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,1,0,1,0,0,1,1
11,A07,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,2,0,2,0,0,4,3
11,A08,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,2,0,2,0,0,4,3
11,A08N1,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,2,0,1,0,0,3,2
11,A08N2,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,3,0,2,0,0,4,4
11,A08N3,2,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,3,0,2,0,0,4,3
10,L18,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,1,1,0,1,0,0,3,2
10,L18N2,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,2,0,2,0,0,4,2
10,L19,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,1,0,2,0,0,5,4
10,L19N2,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,3,0,4,0,0,4,2
10,L19N3,3,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,3,0,2,0,0,4,4
10,L19N4,3,CRUCERO 16,2013-10-11,2013,OCTUBRE,0,3,0,2,0,0,4,4
10,L20,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,3,0,2,0,0,4,2
10,L20N1,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,1,2,0,2,0,0,5,4
10,L22,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,2,0,2,0,0,5,4
10,L23,3,CRUCERO 16,2013-10-09,2013,OCTUBRE,0,2,0,2,0,0,4,3
10,L24,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,0,2,0,3,0,0,5,4
11,A02,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,0,2,0,3,0,0,5,5
11,A04,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,0,2,0,4,0,1,5,4
11,A04N1,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,0,1,0,2,0,0,4,4
11,A05,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,1,2,0,1,0,1,6,4
11,A11N1,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,0,2,0,4,0,0,4,4
11,A34,3,CRUCERO 16,2013-10-10,2013,OCTUBRE,1,1,0,1,0,1,5,4
11,A06,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,0,0,1,0,0,1,0
11,A07,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,0,0,1,0,0,2,2
11,A08,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,1,0,1,0,0,1,0
11,A08N1,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,1,0,2,0,0,4,3
11,A08N2,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,0,0,2,0,0,4,3
11,A08N3,2,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,0,0,3,0,0,4,4
10,L18,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,1,0,0,0,0,4,3
10,L18N2,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,0,0,1,0,0,3,2
10,L19,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,0,0,0,0,0,4,3
10,L19N2,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,0,0,1,0,0,2,1
10,L19N3,3,CRUCERO 17,2013-10-21,2013,OCTUBRE,0,1,0,1,0,0,3,1
10,L19N4,3,CRUCERO 17,2013-10-21,2013,OCTUBRE,0,1,0,1,0,0,4,2
10,L20,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,0,0,1,0,0,4,0
10,L20N1,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,0,1,0,0,0,0,3,2
10,L22,3,CRUCERO 17,2013-10-18,2013,OCTUBRE,0,0,0,1,0,0,3,1
10,L23,3,CRUCERO 17,2013-10-17,2013,OCTUBRE,1,2,0,3,0,0,4,2
10,L24,3,CRUCERO 17,2013-10-18,2013,OCTUBRE,2,0,0,1,0,0,5,3
11,A02,3,CRUCERO 17,2013-10-19,2013,OCTUBRE,0,1,0,1,0,0,4,4
11,A04,3,CRUCERO 17,2013-10-19,2013,OCTUBRE,0,1,0,2,0,0,4,5
11,A04N1,3,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,1,0,3,0,0,4,4
11,A05,3,CRUCERO 17,2013-10-19,2013,OCTUBRE,0,0,0,2,0,0,7,5
11,A11N1,3,CRUCERO 17,2013-10-20,2013,OCTUBRE,0,1,0,3,0,0,4,5
11,A34,3,CRUCERO 17,2013-10-19,2013,OCTUBRE,0,1,0,1,0,0,6,5
11,A06,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,4,0,0,1,2
11,A07,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,3,0,6,1,0,3,3
11,A08,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,2,0,3,0,0,1,1
11,A08N1,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,3,0,0,1,0
11,A08N2,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,2,0,6,0,0,3,2
11,A08N3,2,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,4,0,6,0,0,3,3
10,L18,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,0,2,0,3,0,0,5,3
10,L18N2,3,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,3,0,0,4,2
10,L19,3,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,1,0,0,4,2
10,L19N2,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,1,1,0,4,0,1,3,3
10,L19N3,3,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,6,0,0,1,1
10,L19N4,3,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,2,0,4,0,0,3,4
10,L20,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,0,1,0,4,0,0,3,1
10,L20N1,3,CRUCERO 18,2013-10-30,2013,OCTUBRE,0,1,0,4,0,0,3,1
10,L22,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,0,1,0,4,0,0,3,1
10,L23,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,0,1,0,4,0,0,3,3
10,L24,3,CRUCERO 18,2013-11-01,2013,NOVIEMBRE,0,1,0,3,0,0,3,2
11,A02,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,1,2,0,4,0,1,6,7
11,A04,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,2,2,0,5,1,1,6,8
11,A04N1,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,0,3,0,6,0,0,4,4
11,A05,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,2,2,0,5,1,1,6,7
11,A11N1,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,1,3,0,7,0,1,4,5
11,A34,3,CRUCERO 18,2013-10-31,2013,OCTUBRE,2,3,0,4,1,0,7,7
11,A06,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,1,0,3,0,0,3,2
11,A07,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,1,0,4,0,0,3,3
11,A08,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,2,0,6,0,0,4,3
11,A08N1,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,2,0,5,0,0,4,4
11,A08N2,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,4,0,8,0,0,5,4
11,A08N3,2,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,2,0,6,0,0,4,4
10,L18,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,0,1,0,4,0,0,5,2
10,L18N2,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,1,0,2,0,0,4,2
10,L19,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,1,0,3,0,0,4,2
10,L19N2,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,0,3,0,6,0,0,5,3
10,L19N3,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,3,0,6,0,1,5,5
10,L19N4,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,4,0,6,0,0,4,5
10,L20,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,2,4,0,7,0,0,5,3
10,L20N1,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,3,0,6,0,0,4,3
10,L22,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,1,3,0,6,0,0,5,4
10,L23,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,2,3,0,7,1,0,5,4
10,L24,3,CRUCERO 19,2013-11-10,2013,NOVIEMBRE,1,3,0,6,1,0,5,5
11,A02,3,CRUCERO 19,2013-11-09,2013,NOVIEMBRE,0,1,0,3,0,0,4,3
11,A04,3,CRUCERO 19,2013-11-09,2013,NOVIEMBRE,0,1,0,4,0,0,4,3
11,A04N1,3,CRUCERO 19,2013-11-08,2013,NOVIEMBRE,0,1,0,3,0,0,4,4
11,A05,3,CRUCERO 19,2013-11-09,2013,NOVIEMBRE,1,2,0,4,1,1,4,3
11,A11N1,3,CRUCERO 19,2013-11-09,2013,NOVIEMBRE,1,1,0,3,0,0,4,4
11,A34,3,CRUCERO 19,2013-11-09,2013,NOVIEMBRE,3,2,0,3,1,0,4,3
11,A06,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,0,0,0,3,0,0,1,0
11,A07,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,1,2,0,7,0,0,4,2
11,A08,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,0,1,0,5,0,0,2,1
11,A08N1,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,0,1,0,4,0,0,1,1
11,A08N2,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,0,4,0,7,1,0,5,4
11,A08N3,2,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,2,3,0,8,1,0,5,4
10,L18,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,0,1,0,4,0,0,4,2
10,L18N2,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,0,1,0,3,0,0,4,2
10,L19,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,0,1,0,4,0,0,4,2
10,L19N2,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,0,1,0,3,0,0,4,2
10,L19N3,3,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,2,2,0,5,0,0,5,3
10,L19N4,3,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,1,2,0,5,0,0,5,3
10,L20,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,1,1,0,4,0,0,4,1
10,L20N1,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,1,1,0,3,0,0,3,1
10,L22,3,CRUCERO 20,2013-11-19,2013,NOVIEMBRE,0,1,0,3,0,0,3,2
10,L23,3,CRUCERO 20,2013-11-18,2013,NOVIEMBRE,0,1,0,5,0,0,4,1
10,L24,3,CRUCERO 20,2013-11-19,2013,NOVIEMBRE,2,1,0,2,0,1,4,3
11,A02,3,CRUCERO 20,2013-11-20,2013,NOVIEMBRE,2,3,0,7,0,1,4,4
11,A04,3,CRUCERO 20,2013-11-20,2013,NOVIEMBRE,2,2,0,7,1,0,5,5
11,A04N1,3,CRUCERO 20,2013-11-21,2013,NOVIEMBRE,2,2,0,8,1,0,5,4
11,A05,3,CRUCERO 20,2013-11-20,2013,NOVIEMBRE,3,2,0,7,1,2,6,3
11,A11N1,3,CRUCERO 20,2013-11-20,2013,NOVIEMBRE,2,1,0,9,1,0,5,4
11,A34,3,CRUCERO 20,2013-11-20,2013,NOVIEMBRE,4,3,0,9,3,2,5,5
11,A06,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,1,0,2,0,0,3,1
11,A07,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,2,0,5,0,0,3,2
11,A08,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,1,0,4,0,0,2,0
11,A08N1,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,2,0,6,0,0,3,0
11,A08N2,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,4,0,8,2,0,5,4
11,A08N3,2,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,3,0,8,0,0,5,3
10,L18,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,0,3,0,6,0,0,5,3
10,L18N2,3,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,2,2,0,5,1,0,6,3
10,L19,3,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,1,4,0,6,0,0,5,4
10,L19N2,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,1,2,0,6,0,0,3,2
10,L19N3,3,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,0,1,0,6,0,0,4,3
10,L19N4,3,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,1,1,0,5,0,0,4,2
10,L20,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,3,3,0,8,0,0,5,3
10,L20N1,3,CRUCERO 21,2013-11-28,2013,NOVIEMBRE,2,1,0,4,0,0,5,2
10,L22,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,0,0,0,1,0,0,3,2
10,L23,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,2,2,0,5,0,0,4,3
10,L24,3,CRUCERO 21,2013-11-30,2013,NOVIEMBRE,0,0,0,1,0,0,3,2
11,A02,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,1,1,0,6,1,1,3,2
11,A04,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,2,3,0,9,2,3,5,3
11,A04N1,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,0,1,0,5,1,0,4,3
11,A05,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,2,3,0,8,1,2,4,0
11,A11N1,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,0,1,0,5,0,0,4,3
11,A34,3,CRUCERO 21,2013-11-29,2013,NOVIEMBRE,4,2,0,8,2,2,4,3
11,A06,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,1,0,4,1,0,4,1
11,A07,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,1,0,4,0,0,3,2
11,A08,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,0,2,0,4,0,0,4,2
11,A08N1,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,0,2,0,3,0,0,3,2
11,A08N2,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,0,1,0,2,0,0,3,2
11,A08N3,2,CRUCERO 22,2013-12-03,2013,DICIEMBRE,0,0,0,3,0,0,3,2
10,L18,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,0,2,0,5,0,0,4,3
10,L18N2,3,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,2,0,4,0,0,5,3
10,L19,3,CRUCERO 22,2013-12-03,2013,DICIEMBRE,0,2,0,4,0,0,5,3
10,L19N2,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,1,1,0,3,0,0,4,2
10,L19N3,3,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,1,0,3,0,0,4,2
10,L19N4,3,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,0,0,3,0,0,3,2
10,L20,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,1,3,0,5,0,0,6,3
10,L20N1,3,CRUCERO 22,2013-12-03,2013,DICIEMBRE,1,1,0,5,0,0,5,2
10,L22,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,0,0,0,1,0,0,2,1
10,L23,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,0,1,0,3,0,0,3,2
10,L24,3,CRUCERO 22,2013-12-05,2013,DICIEMBRE,0,0,0,2,0,0,3,2
11,A02,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,1,1,0,5,1,1,3,2
11,A04,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,2,1,0,6,1,1,3,3
11,A04N1,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,2,1,0,4,1,2,3,3
11,A05,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,3,1,0,9,1,2,4,1
11,A11N1,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,2,1,0,4,1,2,3,4
11,A34,3,CRUCERO 22,2013-12-04,2013,DICIEMBRE,4,3,0,7,2,2,4,3
11,A06,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,1,0,2,0,1,4,6
11,A07,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,0,0,2,0,0,3,4
11,A08,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,2,0,2,0,0,3,5
11,A08N1,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,1,0,2,0,0,3,5
11,A08N2,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,0,0,2,0,0,3,3
11,A08N3,2,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,1,0,2,0,0,4,3
10,L18,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,3,0,4,0,2,6,6
10,L18N2,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,2,4,0,6,0,0,6,6
10,L19,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,3,0,5,0,0,6,6
10,L19N2,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,0,0,3,0,0,5,4
10,L19N3,3,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,2,0,4,0,0,7,4
10,L19N4,3,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,1,0,4,0,0,6,5
10,L20,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,1,0,3,0,0,5,3
10,L20N1,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,1,0,3,0,0,5,4
10,L22,3,CRUCERO 23,2013-12-14,2013,DICIEMBRE,0,1,0,1,0,0,4,4
10,L23,3,CRUCERO 23,2013-12-13,2013,DICIEMBRE,0,1,0,1,0,0,3,2
10,L24,3,CRUCERO 23,2013-12-14,2013,DICIEMBRE,0,0,0,1,0,0,3,4
11,A02,3,CRUCERO 23,2013-12-15,2013,DICIEMBRE,2,0,0,2,1,0,3,4
11,A04,3,CRUCERO 23,2013-12-15,2013,DICIEMBRE,4,0,0,3,1,0,3,4
11,A04N1,3,CRUCERO 23,2013-12-16,2013,DICIEMBRE,0,0,0,1,0,0,1,1
11,A05,3,CRUCERO 23,2013-12-15,2013,DICIEMBRE,3,1,0,4,0,0,4,5
11,A11N1,3,CRUCERO 23,2013-12-15,2013,DICIEMBRE,1,0,0,1,1,0,1,1
11,A34,3,CRUCERO 23,2013-12-15,2013,DICIEMBRE,5,1,0,5,1,1,4,6
11,A06,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,5,0,5,0,2,4,8
11,A07,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,1,0,2,0,0,5,6
11,A08,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,2,0,2,0,0,5,6
11,A08N1,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,3,0,3,0,0,5,6
11,A08N2,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,2,0,4,0,0,5,4
11,A08N3,2,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,1,0,2,0,0,5,4
10,L18,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,0,2,0,3,0,0,5,4
10,L18N2,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,4,0,4,0,0,6,3
10,L19,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,3,0,4,0,0,6,3
10,L19N2,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,0,1,0,1,0,0,5,2
10,L19N3,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,1,2,0,4,0,1,6,3
10,L19N4,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,1,0,2,0,0,4,3
10,L20,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,0,1,0,2,0,0,5,3
10,L20N1,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,1,0,3,0,0,6,3
10,L22,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,1,0,0,1,0,0,2,1
10,L23,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,0,0,0,1,0,0,4,1
10,L24,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,1,0,0,1,0,0,1,1
11,A02,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,4,0,0,1,0,1,3,4
11,A04,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,2,1,0,1,0,0,3,3
11,A04N1,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,0,2,0,3,0,0,6,5
11,A05,3,CRUCERO 24,2013-12-21,2013,DICIEMBRE,4,1,0,5,0,0,6,7
11,A11N1,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,0,0,0,1,0,0,4,2
11,A34,3,CRUCERO 24,2013-12-22,2013,DICIEMBRE,8,1,0,7,3,0,6,7
11,A06,2,CRUCERO 25,2014-01-04,2014,ENERO,2,0,0,1,0,0,5,3
11,A07,2,CRUCERO 25,2014-01-04,2014,ENERO,1,1,0,1,0,1,2,3
11,A08,2,CRUCERO 25,2014-01-04,2014,ENERO,1,1,0,1,0,0,2,3
11,A08N1,2,CRUCERO 25,2014-01-04,2014,ENERO,0,1,0,1,0,0,2,3
11,A08N2,2,CRUCERO 25,2014-01-04,2014,ENERO,0,1,0,1,0,0,2,2
11,A08N3,2,CRUCERO 25,2014-01-04,2014,ENERO,1,1,0,1,0,0,2,2
10,L18,3,CRUCERO 25,2014-01-06,2014,ENERO,3,2,0,3,0,0,5,3
10,L18N2,3,CRUCERO 25,2014-01-04,2014,ENERO,1,2,0,2,0,0,5,3
10,L19,3,CRUCERO 25,2014-01-04,2014,ENERO,2,1,0,2,0,0,4,2
10,L19N2,3,CRUCERO 25,2014-01-06,2014,ENERO,2,2,0,2,0,1,4,3
10,L19N3,3,CRUCERO 25,2014-01-04,2014,ENERO,0,1,0,1,0,0,2,0
10,L19N4,3,CRUCERO 25,2014-01-04,2014,ENERO,1,1,0,1,0,0,2,1
10,L20,3,CRUCERO 25,2014-01-06,2014,ENERO,2,1,0,1,0,0,4,2
10,L20N1,3,CRUCERO 25,2014-01-04,2014,ENERO,2,2,0,2,0,0,3,2
10,L22,3,CRUCERO 25,2014-01-06,2014,ENERO,3,2,0,3,0,0,4,3
10,L23,3,CRUCERO 25,2014-01-06,2014,ENERO,3,1,0,2,0,0,4,3
10,L24,3,CRUCERO 25,2014-01-06,2014,ENERO,4,2,0,2,1,0,5,3
11,A02,3,CRUCERO 25,2014-01-05,2014,ENERO,3,0,0,1,0,0,2,1
11,A04,3,CRUCERO 25,2014-01-05,2014,ENERO,3,0,0,1,0,0,1,1
11,A04N1,3,CRUCERO 25,2014-01-05,2014,ENERO,1,0,0,1,0,0,1,0
11,A05,3,CRUCERO 25,2014-01-05,2014,ENERO,8,0,0,5,2,2,4,5
11,A11N1,3,CRUCERO 25,2014-01-05,2014,ENERO,1,1,0,1,0,0,1,3
11,A34,3,CRUCERO 25,2014-01-05,2014,ENERO,8,1,0,3,1,1,3,3
11,A06,2,CRUCERO 26,2014-01-14,2014,ENERO,0,4,0,1,0,1,2,5
11,A07,2,CRUCERO 26,2014-01-14,2014,ENERO,0,4,0,1,0,0,2,2
11,A08,2,CRUCERO 26,2014-01-14,2014,ENERO,0,5,0,1,0,1,2,5
11,A08N1,2,CRUCERO 26,2014-01-14,2014,ENERO,0,4,0,2,0,1,2,5
11,A08N2,2,CRUCERO 26,2014-01-14,2014,ENERO,0,3,0,1,0,0,3,4
11,A08N3,2,CRUCERO 26,2014-01-14,2014,ENERO,0,2,0,1,0,0,2,3
10,L18,3,CRUCERO 26,2014-01-11,2014,ENERO,2,2,0,3,0,0,4,2
10,L18N2,3,CRUCERO 26,2014-01-11,2014,ENERO,3,3,0,3,0,0,5,3
10,L19,3,CRUCERO 26,2014-01-11,2014,ENERO,1,2,0,2,0,0,4,3
10,L19N2,3,CRUCERO 26,2014-01-11,2014,ENERO,2,1,0,2,0,0,4,3
10,L19N3,3,CRUCERO 26,2014-01-15,2014,ENERO,2,3,0,4,0,0,2,2
10,L19N4,3,CRUCERO 26,2014-01-15,2014,ENERO,0,2,0,3,0,0,2,1
10,L20,3,CRUCERO 26,2014-01-11,2014,ENERO,3,1,0,2,0,0,5,3
10,L20N1,3,CRUCERO 26,2014-01-11,2014,ENERO,0,2,0,2,0,0,4,2
10,L22,3,CRUCERO 26,2014-01-12,2014,ENERO,3,1,0,1,0,0,6,5
10,L23,3,CRUCERO 26,2014-01-11,2014,ENERO,2,1,0,1,0,0,4,2
10,L24,3,CRUCERO 26,2014-01-12,2014,ENERO,2,1,0,1,0,0,4,3
11,A02,3,CRUCERO 26,2014-01-13,2014,ENERO,3,0,0,1,0,0,2,2
11,A04,3,CRUCERO 26,2014-01-13,2014,ENERO,3,0,0,1,0,0,1,2
11,A04N1,3,CRUCERO 26,2014-01-14,2014,ENERO,2,0,0,1,0,0,1,1
11,A05,3,CRUCERO 26,2014-01-13,2014,ENERO,5,2,0,4,0,0,5,5
11,A11N1,3,CRUCERO 26,2014-01-14,2014,ENERO,1,0,0,0,0,0,1,1
11,A34,3,CRUCERO 26,2014-01-13,2014,ENERO,5,1,0,2,1,1,3,3
11,A06,2,CRUCERO 27,2014-01-28,2014,ENERO,0,6,0,1,0,0,1,3
11,A07,2,CRUCERO 27,2014-01-28,2014,ENERO,1,4,0,4,0,1,2,1
11,A08,2,CRUCERO 27,2014-01-28,2014,ENERO,1,5,0,2,0,1,1,2
11,A08N1,2,CRUCERO 27,2014-01-28,2014,ENERO,0,5,0,2,0,0,1,1
11,A08N2,2,CRUCERO 27,2014-01-28,2014,ENERO,2,4,0,5,0,1,2,1
11,A08N3,2,CRUCERO 27,2014-01-28,2014,ENERO,1,4,0,5,0,1,2,2
10,L18,3,CRUCERO 27,2014-01-30,2014,ENERO,0,2,0,3,0,0,4,2
10,L18N2,3,CRUCERO 27,2014-01-28,2014,ENERO,1,2,0,3,0,0,4,3
10,L19,3,CRUCERO 27,2014-01-28,2014,ENERO,0,2,0,3,0,0,5,3
10,L19N2,3,CRUCERO 27,2014-01-30,2014,ENERO,0,1,0,2,0,0,3,2
10,L19N3,3,CRUCERO 27,2014-01-28,2014,ENERO,1,3,0,5,0,2,2,3
10,L19N4,3,CRUCERO 27,2014-01-28,2014,ENERO,1,4,0,6,0,2,3,3
10,L20,3,CRUCERO 27,2014-01-30,2014,ENERO,1,2,0,2,0,0,4,3
10,L20N1,3,CRUCERO 27,2014-01-28,2014,ENERO,2,4,0,5,0,0,5,4
10,L22,3,CRUCERO 27,2014-01-30,2014,ENERO,1,2,0,3,1,0,4,3
10,L23,3,CRUCERO 27,2014-01-30,2014,ENERO,1,3,0,2,0,0,4,3
